name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_name,car_model,car_age,depreciation,log_km_driven
Maruti Ertiga SHVS VDI,2015.0,700000.0,55000.0,Deisel,Dealer,Manual,First Owner,Maruti,Ertiga SHVS VDI,10.0,0.3,10.915106645867503
Maruti Omni E MPI STD BS IV,2018.0,288000.0,20000.0,Petrol,Individual,Manual,First Owner,Maruti,Omni E MPI STD BS IV,7.0,0.0,9.90353755128617
Mahindra Bolero B4,2017.0,800000.0,75000.0,Deisel,Dealer,Manual,First Owner,Mahindra,Bolero B4,8.0,0.0,11.225256725762893
Chevrolet Beat Diesel LT Option,2009.0,195000.0,57000.0,Deisel,Dealer,Manual,Second Owner,Chevrolet,Beat Diesel LT Option,16.0,0.8,10.950824090522445
Renault Duster 85PS Diesel RxE,2013.0,450000.0,73000.0,Deisel,Dealer,Manual,First Owner,Renault,Duster 85PS Diesel RxE,12.0,0.3,11.19822841866684
Maruti Swift Dzire VDI,2016.0,630000.0,65000.0,Deisel,Dealer,Manual,First Owner,Maruti,Swift Dzire VDI,9.0,0.0,11.082157933374816
Maruti Swift 1.3 VXi,2009.0,250000.0,62000.0,Petrol,Dealer,Manual,Second Owner,Maruti,Swift 1.3 VXi,16.0,0.8,11.034905792929415
Hyundai Santro GLS I - Euro II,2007.0,135000.0,85000.0,Petrol,Dealer,Manual,First Owner,Hyundai,Santro GLS I - Euro II,18.0,0.8,11.350418300109132
Chevrolet Spark 1.0 PS,2010.0,110000.0,73000.0,Petrol,Individual,Manual,First Owner,Chevrolet,Spark 1.0 PS,15.0,0.6,11.19822841866684
Maruti Swift ZDi,2012.0,350000.0,55000.0,Deisel,Dealer,Manual,First Owner,Maruti,Swift ZDi,13.0,0.6,10.915106645867503
Toyota Innova 2.5 V Diesel 8-seater,2009.0,350000.0,350000.0,Deisel,Individual,Manual,First Owner,Toyota,Innova 2.5 V Diesel 8-seater,16.0,0.8,12.765691290604371
Maruti Swift ZXI Plus,2018.0,600000.0,30000.0,Petrol,Individual,Manual,First Owner,Maruti,Swift ZXI Plus,7.0,0.0,10.308985993422082
Maruti Swift Dzire VDI,2018.0,750000.0,20000.0,Deisel,Individual,Manual,First Owner,Maruti,Swift Dzire VDI,7.0,0.0,9.90353755128617
Maruti Alto LXi,2007.0,90000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi,18.0,0.8,11.51293546492023
Maruti Wagon R Stingray VXI,2013.0,350000.0,65000.0,Petrol,Individual,Manual,First Owner,Maruti,Wagon R Stingray VXI,12.0,0.3,11.082157933374816
Ford Figo Diesel Celebration Edition,2013.0,285000.0,90000.0,Deisel,Individual,Manual,Second Owner,Ford,Figo Diesel Celebration Edition,12.0,0.3,11.407576060361786
Toyota Innova 2.5 E Diesel MS 7-seater,2011.0,665000.0,267000.0,Deisel,Individual,Manual,Second Owner,Toyota,Innova 2.5 E Diesel MS 7-seater,14.0,0.6,12.495007682693725
Mahindra Scorpio 2.6 CRDe,2005.0,175000.0,250000.0,Deisel,Individual,Manual,Second Owner,Mahindra,Scorpio 2.6 CRDe,20.0,0.8,12.429220196836383
Mahindra Xylo D2,2011.0,350000.0,140000.0,Deisel,Individual,Manual,Second Owner,Mahindra,Xylo D2,14.0,0.6,11.849404844423074
Honda City i-VTEC CVT ZX,2018.0,1225000.0,22000.0,Petrol,Dealer,Automatic,First Owner,Honda,City i-VTEC CVT ZX,7.0,0.0,9.99884318585288
Honda Jazz Select Edition Active,2010.0,285000.0,60000.0,Petrol,Dealer,Manual,Second Owner,Honda,Jazz Select Edition Active,15.0,0.6,11.002116507732017
Honda City i-VTEC VX,2018.0,1000000.0,28635.0,Petrol,Dealer,Manual,First Owner,Honda,City i-VTEC VX,7.0,0.0,10.262419946516076
Honda Amaze VX Diesel BSIV,2018.0,780000.0,25000.0,Deisel,Dealer,Manual,First Owner,Honda,Amaze VX Diesel BSIV,7.0,0.0,10.12667110305036
Maruti Celerio VXI,2014.0,300000.0,82000.0,Petrol,Individual,Manual,Second Owner,Maruti,Celerio VXI,11.0,0.3,11.314486721293981
Maruti Swift VXI BSIII,2006.0,160000.0,95149.0,Petrol,Dealer,Manual,Second Owner,Maruti,Swift VXI BSIII,19.0,0.8,11.463209872724295
Honda Amaze VX i-VTEC,2018.0,625000.0,68458.0,Petrol,Dealer,Manual,First Owner,Honda,Amaze VX i-VTEC,7.0,0.0,11.13399030490767
Maruti Ritz VXi,2010.0,265000.0,42000.0,Petrol,Individual,Manual,First Owner,Maruti,Ritz VXi,15.0,0.6,10.645448706505872
Honda City i DTEC V,2014.0,390000.0,90000.0,Deisel,Individual,Manual,Second Owner,Honda,City i DTEC V,11.0,0.3,11.407576060361786
Chevrolet Beat LT Option,2016.0,210000.0,30000.0,Petrol,Individual,Manual,First Owner,Chevrolet,Beat LT Option,9.0,0.0,10.308985993422082
Maruti Alto LXi,2009.0,140000.0,80000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi,16.0,0.8,11.289794413577894
Toyota Innova 2.5 GX (Diesel) 7 Seater,2015.0,940000.0,55340.0,Deisel,Individual,Manual,First Owner,Toyota,Innova 2.5 GX (Diesel) 7 Seater,10.0,0.3,10.921269323289689
Nissan Terrano XV Premium 110 PS,2013.0,750000.0,80000.0,Deisel,Individual,Manual,First Owner,Nissan,Terrano XV Premium 110 PS,12.0,0.3,11.289794413577894
Maruti S-Cross Zeta DDiS 200 SH,2015.0,450000.0,50000.0,Deisel,Individual,Manual,First Owner,Maruti,S-Cross Zeta DDiS 200 SH,10.0,0.3,10.819798284210286
Toyota Etios Liva GD,2012.0,409999.0,80000.0,Deisel,Individual,Manual,First Owner,Toyota,Etios Liva GD,13.0,0.6,11.289794413577894
Hyundai EON 1.0 Era Plus,2018.0,100000.0,21302.0,Petrol,Individual,Manual,First Owner,Hyundai,EON 1.0 Era Plus,7.0,0.0,9.966603186850204
Hyundai Creta 1.6 CRDi SX,2016.0,650000.0,100000.0,Deisel,Individual,Manual,First Owner,Hyundai,Creta 1.6 CRDi SX,9.0,0.0,11.51293546492023
Mahindra TUV 300 T8,2017.0,650000.0,80000.0,Deisel,Individual,Manual,First Owner,Mahindra,TUV 300 T8,8.0,0.0,11.289794413577894
Toyota Etios Liva 1.2 V,2018.0,500000.0,10000.0,Petrol,Individual,Manual,First Owner,Toyota,Etios Liva 1.2 V,7.0,0.0,9.210440366976517
Toyota Innova 2.5 GX 7 STR BSIV,2012.0,1000000.0,80000.0,Deisel,Individual,Manual,Second Owner,Toyota,Innova 2.5 GX 7 STR BSIV,13.0,0.6,11.289794413577894
Hyundai i20 Magna Optional 1.2,2013.0,340000.0,35000.0,Petrol,Individual,Manual,First Owner,Hyundai,i20 Magna Optional 1.2,12.0,0.3,10.463131911491967
Hyundai Elite i20 Asta Option BSIV,2019.0,800000.0,11240.0,Petrol,Individual,Manual,First Owner,Hyundai,Elite i20 Asta Option BSIV,6.0,0.0,9.327323087461798
Toyota Innova 2.5 G (Diesel) 8 Seater,2013.0,1010000.0,120000.0,Deisel,Individual,Manual,First Owner,Toyota,Innova 2.5 G (Diesel) 8 Seater,12.0,0.3,11.695255355062795
Toyota Etios GD,2011.0,350000.0,120000.0,Deisel,Individual,Manual,Third Owner,Toyota,Etios GD,14.0,0.6,11.695255355062795
Maruti Swift VDI BSIV,2016.0,595000.0,70000.0,Deisel,Individual,Manual,First Owner,Maruti,Swift VDI BSIV,9.0,0.0,11.156264806643742
Mahindra Scorpio VLX 2WD BSIV,2014.0,700000.0,130000.0,Deisel,Individual,Manual,Third Owner,Mahindra,Scorpio VLX 2WD BSIV,11.0,0.3,11.775297421715827
Renault KWID RXL,2019.0,337500.0,40000.0,Petrol,Individual,Manual,First Owner,Renault,KWID RXL,6.0,0.0,10.596659732783579
Maruti Alto K10 VXI,2015.0,320000.0,60000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto K10 VXI,10.0,0.3,11.002116507732017
Honda City 1.5 S MT,2011.0,310000.0,110000.0,Petrol,Individual,Manual,First Owner,Honda,City 1.5 S MT,14.0,0.6,11.608244735642321
Honda City i DTEC VX,2014.0,700000.0,130000.0,Deisel,Individual,Manual,First Owner,Honda,City i DTEC VX,11.0,0.3,11.775297421715827
Maruti Alto LXi BSIII,2009.0,130000.0,80000.0,Petrol,Individual,Manual,Second Owner,Maruti,Alto LXi BSIII,16.0,0.8,11.289794413577894
Maruti Swift Dzire VDi,2009.0,150000.0,80000.0,Deisel,Individual,Manual,Second Owner,Maruti,Swift Dzire VDi,16.0,0.8,11.289794413577894
Honda Amaze E i-Dtech,2015.0,300000.0,104000.0,Deisel,Individual,Manual,Second Owner,Honda,Amaze E i-Dtech,10.0,0.3,11.552155793461898
Maruti Swift Dzire LXi,2014.0,150000.0,100000.0,Petrol,Individual,Manual,Second Owner,Maruti,Swift Dzire LXi,11.0,0.3,11.51293546492023
Honda City 1.3 EXI,2003.0,120000.0,132343.0,Petrol,Individual,Manual,Second Owner,Honda,City 1.3 EXI,22.0,0.8,11.793159872286852
Hyundai Creta 1.4 CRDi S Plus,2016.0,950000.0,90000.0,Deisel,Individual,Manual,Second Owner,Hyundai,Creta 1.4 CRDi S Plus,9.0,0.0,11.407576060361786
Maruti Wagon R VXI BS IV,2007.0,100000.0,60000.0,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI BS IV,18.0,0.8,11.002116507732017
Honda Jazz 1.5 SV i DTEC,2015.0,450000.0,76000.0,Deisel,Individual,Manual,First Owner,Honda,Jazz 1.5 SV i DTEC,10.0,0.3,11.23850177707664
Maruti 800 EX,2004.0,80000.0,60000.0,Petrol,Individual,Manual,Third Owner,Maruti,800 EX,21.0,0.8,11.002116507732017
Mahindra Renault Logan 1.6 Petrol GLSX,2009.0,200000.0,30000.0,Petrol,Individual,Manual,Second Owner,Mahindra,Renault Logan 1.6 Petrol GLSX,16.0,0.8,10.308985993422082
Tata Indigo LS,2010.0,250000.0,96000.0,Deisel,Individual,Manual,Second Owner,Tata,Indigo LS,15.0,0.6,11.472113887062386
Maruti Swift Dzire VDI,2017.0,425000.0,36000.0,Deisel,Dealer,Manual,First Owner,Maruti,Swift Dzire VDI,8.0,0.0,10.491301994830229
Honda Amaze VX O iDTEC,2017.0,550000.0,12997.0,Deisel,Dealer,Manual,First Owner,Honda,Amaze VX O iDTEC,8.0,0.0,9.472550778454295
Maruti Ciaz 1.4 AT Zeta,2017.0,500000.0,39157.0,Petrol,Individual,Automatic,First Owner,Maruti,Ciaz 1.4 AT Zeta,8.0,0.0,10.575360022817218
Hyundai Verna CRDi 1.6 SX Option,2018.0,1150000.0,26430.0,Deisel,Dealer,Manual,First Owner,Hyundai,Verna CRDi 1.6 SX Option,7.0,0.0,10.182292842675238
Maruti Swift 1.3 VXI ABS,2015.0,475000.0,24600.0,Petrol,Dealer,Manual,First Owner,Maruti,Swift 1.3 VXI ABS,10.0,0.3,10.110542371500753
Maruti Wagon R LXI,2011.0,260000.0,76400.0,Petrol,Dealer,Manual,First Owner,Maruti,Wagon R LXI,14.0,0.6,11.243751064074187
Ford Ecosport 1.0 Ecoboost Titanium Optional,2013.0,350000.0,100000.0,Petrol,Individual,Manual,First Owner,Ford,Ecosport 1.0 Ecoboost Titanium Optional,12.0,0.3,11.51293546492023
Mahindra XUV500 W8 2WD,2013.0,750000.0,41988.0,Deisel,Dealer,Manual,First Owner,Mahindra,XUV500 W8 2WD,12.0,0.3,10.645162958200558
Maruti Wagon R LXI,2009.0,180000.0,30375.0,Petrol,Dealer,Manual,First Owner,Maruti,Wagon R LXI,16.0,0.8,10.321408101911638
Renault KWID Climber 1.0 AMT BSIV,2017.0,350000.0,7658.0,Petrol,Dealer,Automatic,First Owner,Renault,KWID Climber 1.0 AMT BSIV,8.0,0.0,8.943636705909594
Maruti Swift Dzire VDI,2017.0,611000.0,34400.0,Deisel,Dealer,Manual,First Owner,Maruti,Swift Dzire VDI,8.0,0.0,10.445840912706414
Renault KWID RXL BSIV,2017.0,325000.0,18500.0,Petrol,Dealer,Manual,First Owner,Renault,KWID RXL BSIV,8.0,0.0,9.825580063659602
Maruti Alto VXi,2002.0,280000.0,26134.0,Petrol,Dealer,Manual,First Owner,Maruti,Alto VXi,23.0,0.8,10.171030691147022
Maruti Wagon R AMT VXI,2014.0,300000.0,28942.0,Petrol,Dealer,Automatic,First Owner,Maruti,Wagon R AMT VXI,11.0,0.3,10.273083657563381
Mahindra XUV500 W8 2WD,2012.0,711000.0,53600.0,Deisel,Dealer,Manual,First Owner,Mahindra,XUV500 W8 2WD,13.0,0.6,10.889323003601277
Toyota Innova 2.5 G (Diesel) 8 Seater,2015.0,851000.0,53652.0,Deisel,Individual,Manual,First Owner,Toyota,Innova 2.5 G (Diesel) 8 Seater,10.0,0.3,10.890292664482445
Maruti Ritz VDi,2011.0,180000.0,52895.0,Deisel,Dealer,Manual,First Owner,Maruti,Ritz VDi,14.0,0.6,10.876083000620751
Hyundai Verna SX Diesel,2013.0,550000.0,42324.0,Deisel,Dealer,Manual,Second Owner,Hyundai,Verna SX Diesel,12.0,0.3,10.653133207001336
Mahindra XUV500 W10 1.99 mHawk,2016.0,1044999.0,65000.0,Deisel,Dealer,Manual,First Owner,Mahindra,XUV500 W10 1.99 mHawk,9.0,0.0,11.082157933374816
Skoda Laura Ambiente 2.0 TDI CR MT,2012.0,550000.0,60236.0,Deisel,Dealer,Manual,First Owner,Skoda,Laura Ambiente 2.0 TDI CR MT,13.0,0.6,11.006042060436862
Maruti Wagon R VXI BS IV,2014.0,210000.0,70000.0,Petrol,Individual,Manual,Second Owner,Maruti,Wagon R VXI BS IV,11.0,0.3,11.156264806643742
Maruti Wagon R VXI BS IV,2014.0,210000.0,70000.0,Petrol,Individual,Manual,First Owner,Maruti,Wagon R VXI BS IV,11.0,0.3,11.156264806643742
Mahindra Xylo E8,2009.0,175000.0,100000.0,Deisel,Individual,Manual,Second Owner,Mahindra,Xylo E8,16.0,0.8,11.51293546492023
Fiat 500 Lounge,2014.0,250999.0,110000.0,Deisel,Individual,Manual,First Owner,Fiat,500 Lounge,11.0,0.3,11.608244735642321
Renault Triber RXT BSIV,2014.0,600000.0,10300.0,Petrol,Individual,Manual,First Owner,Renault,Triber RXT BSIV,11.0,0.3,9.239996256883693
Fiat Grande Punto EVO 1.3 Active,2014.0,270000.0,120000.0,Deisel,Individual,Manual,Second Owner,Fiat,Grande Punto EVO 1.3 Active,11.0,0.3,11.695255355062795
Tata New Safari 4X4 EX,2012.0,550000.0,142000.0,Deisel,Individual,Manual,First Owner,Tata,New Safari 4X4 EX,13.0,0.6,11.863589378812122
Mahindra TUV 300 mHAWK100 T8,2017.0,800000.0,25000.0,Deisel,Individual,Manual,First Owner,Mahindra,TUV 300 mHAWK100 T8,8.0,0.0,10.12667110305036
Tata Altroz XE,2020.0,500000.0,5000.0,Petrol,Individual,Manual,First Owner,Tata,Altroz XE,5.0,0.0,8.517393171418904
Hyundai Creta 1.6 CRDi SX,2016.0,535000.0,50000.0,Deisel,Individual,Manual,First Owner,Hyundai,Creta 1.6 CRDi SX,9.0,0.0,10.819798284210286
Hyundai Grand i10 1.2 Kappa Sportz BSIV,2016.0,396000.0,50000.0,Petrol,Dealer,Manual,First Owner,Hyundai,Grand i10 1.2 Kappa Sportz BSIV,9.0,0.0,10.819798284210286
Honda City i DTEC VX,2014.0,600000.0,50000.0,Deisel,Individual,Manual,First Owner,Honda,City i DTEC VX,11.0,0.3,10.819798284210286
Maruti Wagon R ZXI 1.2,2019.0,575000.0,30000.0,Petrol,Dealer,Manual,First Owner,Maruti,Wagon R ZXI 1.2,6.0,0.0,10.308985993422082
Hyundai Santro Sportz BSIV,2020.0,520000.0,5000.0,Petrol,Individual,Manual,First Owner,Hyundai,Santro Sportz BSIV,5.0,0.0,8.517393171418904
Mahindra XUV500 AT W10 FWD,2018.0,1400000.0,30000.0,Deisel,Individual,Automatic,First Owner,Mahindra,XUV500 AT W10 FWD,7.0,0.0,10.308985993422082
Maruti Baleno Delta Automatic,2018.0,600000.0,7600.0,Petrol,Individual,Automatic,First Owner,Maruti,Baleno Delta Automatic,7.0,0.0,8.936035096566041
Chevrolet Beat Diesel LS,2013.0,195000.0,47253.0,Deisel,Dealer,Manual,First Owner,Chevrolet,Beat Diesel LS,12.0,0.3,10.763292585423422
Maruti Alto K10 VXI AGS,2015.0,281000.0,4432.0,Petrol,Dealer,Automatic,Second Owner,Maruti,Alto K10 VXI AGS,10.0,0.3,8.396831834745054
Tata Indica GLS BS IV,2010.0,90000.0,110000.0,Petrol,Individual,Manual,Second Owner,Tata,Indica GLS BS IV,15.0,0.6,11.608244735642321
Hyundai Grand i10 Sportz,2014.0,400000.0,25000.0,Petrol,Individual,Manual,First Owner,Hyundai,Grand i10 Sportz,11.0,0.3,10.12667110305036
Tata Indica Vista Terra 1.4 TDI,2009.0,93000.0,70000.0,Deisel,Individual,Manual,Fourth & Above Owner,Tata,Indica Vista Terra 1.4 TDI,16.0,0.8,11.156264806643742
Hyundai i20 Active S Petrol,2016.0,560000.0,68523.0,Petrol,Dealer,Manual,First Owner,Hyundai,i20 Active S Petrol,9.0,0.0,11.134939327850349
Hyundai EON 1.0 Era Plus,2019.0,400000.0,5000.0,Petrol,Individual,Manual,First Owner,Hyundai,EON 1.0 Era Plus,6.0,0.0,8.517393171418904
Tata Tigor 1.2 Revotron XT,2018.0,459999.0,40000.0,Petrol,Individual,Manual,First Owner,Tata,Tigor 1.2 Revotron XT,7.0,0.0,10.596659732783579
Hyundai Xcent 1.2 CRDi E,2017.0,450000.0,43000.0,Deisel,Individual,Manual,First Owner,Hyundai,Xcent 1.2 CRDi E,8.0,0.0,10.668978650219241
Maruti Alto Green LXi (CNG),2010.0,88000.0,80251.0,CNG,Dealer,Manual,Second Owner,Maruti,Alto Green LXi (CNG),15.0,0.6,11.292926962800092
Hyundai i20 1.2 Era,2010.0,250000.0,34500.0,Petrol,Individual,Manual,Second Owner,Hyundai,i20 1.2 Era,15.0,0.6,10.448743588106625
Ford Ikon 1.4 ZXi,2000.0,22000.0,42743.0,Petrol,Dealer,Manual,Third Owner,Ford,Ikon 1.4 ZXi,25.0,0.8,10.662984113637608
Chevrolet Beat Diesel LS,2013.0,130000.0,70000.0,Deisel,Individual,Manual,Second Owner,Chevrolet,Beat Diesel LS,12.0,0.3,11.156264806643742
Maruti Zen VXi - BS III,2004.0,79000.0,80000.0,Petrol,Individual,Manual,First Owner,Maruti,Zen VXi - BS III,21.0,0.8,11.289794413577894
Chevrolet Beat Diesel LS,2012.0,120000.0,110000.0,Deisel,Individual,Manual,First Owner,Chevrolet,Beat Diesel LS,13.0,0.6,11.608244735642321
BMW 7 Series 730Ld,2011.0,300000.0,100000.0,Deisel,Individual,Automatic,Second Owner,BMW,7 Series 730Ld,14.0,0.6,11.51293546492023
Chevrolet Optra Magnum 2.0 LT,2012.0,300000.0,80000.0,Deisel,Individual,Manual,First Owner,Chevrolet,Optra Magnum 2.0 LT,13.0,0.6,11.289794413577894
Chevrolet Optra Magnum 2.0 LT,2012.0,300000.0,25000.0,Deisel,Individual,Manual,First Owner,Chevrolet,Optra Magnum 2.0 LT,13.0,0.6,10.12667110305036
Maruti A-Star Lxi,2009.0,145000.0,25000.0,Petrol,Individual,Manual,First Owner,Maruti,A-Star Lxi,16.0,0.8,10.12667110305036
Ford Endeavour 3.2 Titanium AT 4X4,2019.0,3200000.0,20000.0,Deisel,Individual,Automatic,First Owner,Ford,Endeavour 3.2 Titanium AT 4X4,6.0,0.0,9.90353755128617
Chevrolet Spark 1.0 LT,2013.0,240000.0,10000.0,Petrol,Individual,Manual,First Owner,Chevrolet,Spark 1.0 LT,12.0,0.3,9.210440366976517
Honda WR-V i-DTEC VX,2018.0,700000.0,30000.0,Deisel,Individual,Manual,First Owner,Honda,WR-V i-DTEC VX,7.0,0.0,10.308985993422082
Hyundai Accent GLX,2010.0,145000.0,110000.0,Petrol,Individual,Manual,Second Owner,Hyundai,Accent GLX,15.0,0.6,11.608244735642321
Maruti Ertiga VDI Limited Edition,2014.0,535000.0,80000.0,Deisel,Individual,Manual,Second Owner,Maruti,Ertiga VDI Limited Edition,11.0,0.3,11.289794413577894
Mahindra KUV 100 mFALCON G80 K2 Plus,2016.0,420000.0,21000.0,Petrol,Individual,Manual,First Owner,Mahindra,KUV 100 mFALCON G80 K2 Plus,9.0,0.0,9.952325334619427
Maruti Alto K10 VXI,2016.0,350000.0,20000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto K10 VXI,9.0,0.0,9.90353755128617
Maruti S-Cross Zeta DDiS 200 SH,2015.0,550000.0,32000.0,Deisel,Individual,Manual,First Owner,Maruti,S-Cross Zeta DDiS 200 SH,10.0,0.3,10.373522431293592
Mitsubishi Montero 3.2 MT,2007.0,750000.0,180000.0,Deisel,Individual,Manual,First Owner,Mitsubishi,Montero 3.2 MT,18.0,0.8,12.100717685412471
Tata Indica Vista Aqua 1.3 Quadrajet ABS BSIV,2012.0,198000.0,70000.0,Deisel,Individual,Manual,Second Owner,Tata,Indica Vista Aqua 1.3 Quadrajet ABS BSIV,13.0,0.6,11.156264806643742
Hyundai i20 Magna Optional 1.4 CRDi,2013.0,420000.0,50000.0,Deisel,Individual,Manual,First Owner,Hyundai,i20 Magna Optional 1.4 CRDi,12.0,0.3,10.819798284210286
Hyundai i20 Magna Optional 1.4 CRDi,2013.0,420000.0,50000.0,Deisel,Individual,Manual,First Owner,Hyundai,i20 Magna Optional 1.4 CRDi,12.0,0.3,10.819798284210286
Ford Endeavour 4x2 XLT,2004.0,195000.0,120000.0,Deisel,Individual,Manual,First Owner,Ford,Endeavour 4x2 XLT,21.0,0.8,11.695255355062795
Hyundai i10 Magna,2012.0,150000.0,55766.0,Petrol,Individual,Manual,Second Owner,Hyundai,i10 Magna,13.0,0.6,10.928937575575254
Nissan Micra XL,2011.0,275000.0,40000.0,Petrol,Individual,Manual,Second Owner,Nissan,Micra XL,14.0,0.6,10.596659732783579
Maruti 800 Std,2001.0,65000.0,60000.0,Petrol,Individual,Manual,Third Owner,Maruti,800 Std,24.0,0.8,11.002116507732017
Maruti Swift Dzire VDi,2010.0,250000.0,110000.0,Deisel,Individual,Manual,Second Owner,Maruti,Swift Dzire VDi,15.0,0.6,11.608244735642321
Renault Duster 85PS Diesel RxL,2013.0,450000.0,1000.0,Deisel,Dealer,Manual,Second Owner,Renault,Duster 85PS Diesel RxL,12.0,0.3,6.90875477931522
Maruti Ignis 1.3 Delta,2018.0,590000.0,25000.0,Deisel,Dealer,Manual,First Owner,Maruti,Ignis 1.3 Delta,7.0,0.0,10.12667110305036
Maruti SX4 Vxi BSIV,2012.0,225000.0,110000.0,Petrol,Individual,Manual,Second Owner,Maruti,SX4 Vxi BSIV,13.0,0.6,11.608244735642321
Tata Indigo CS LX (TDI) BS-III,2015.0,225000.0,68745.0,Deisel,Dealer,Manual,First Owner,Tata,Indigo CS LX (TDI) BS-III,10.0,0.3,11.138173832018008
Maruti Alto 800 LXI,2006.0,165000.0,132000.0,Petrol,Individual,Manual,First Owner,Maruti,Alto 800 LXI,19.0,0.8,11.790564777297387
Mahindra Bolero Power Plus SLX,2019.0,860000.0,35000.0,Deisel,Individual,Manual,First Owner,Mahindra,Bolero Power Plus SLX,6.0,0.0,10.463131911491967
Mahindra XUV500 W6 2WD,2016.0,900000.0,47000.0,Deisel,Individual,Manual,First Owner,Mahindra,XUV500 W6 2WD,9.0,0.0,10.757924157061597
Renault Duster 85PS Diesel RxL,2013.0,255000.0,70000.0,Deisel,Individual,Manual,First Owner,Renault,Duster 85PS Diesel RxL,12.0,0.3,11.156264806643742
Tata Indica Vista Terra 1.4 TDI,2010.0,100000.0,80000.0,Deisel,Individual,Manual,First Owner,Tata,Indica Vista Terra 1.4 TDI,15.0,0.6,11.289794413577894
Hyundai Santro Xing XL eRLX Euro III,2006.0,100000.0,40000.0,Petrol,Individual,Manual,Second Owner,Hyundai,Santro Xing XL eRLX Euro III,19.0,0.8,10.596659732783579
Maruti Alto K10 VXI AGS,2017.0,375000.0,27289.0,Petrol,Dealer,Automatic,First Owner,Maruti,Alto K10 VXI AGS,8.0,0.0,10.214275613702384
Tata Tiago XZA AMT,2018.0,525000.0,10980.0,Petrol,Dealer,Automatic,First Owner,Tata,Tiago XZA AMT,7.0,0.0,9.303921785597714
Chevrolet Beat LT Option,2016.0,239000.0,50000.0,Petrol,Dealer,Manual,First Owner,Chevrolet,Beat LT Option,9.0,0.0,10.819798284210286
Maruti Swift Dzire VDI,2013.0,525000.0,37000.0,Deisel,Dealer,Manual,First Owner,Maruti,Swift Dzire VDI,12.0,0.3,10.518700218288165
Nissan Evalia XV,2014.0,650000.0,28245.0,Deisel,Dealer,Manual,First Owner,Nissan,Evalia XV,11.0,0.3,10.24870713362901
Hyundai Grand i10 1.2 CRDi Sportz Option,2017.0,575000.0,27005.0,Deisel,Dealer,Manual,First Owner,Hyundai,Grand i10 1.2 CRDi Sportz Option,8.0,0.0,10.203814342520987
Hyundai i10 Magna,2014.0,355000.0,39227.0,Petrol,Dealer,Manual,First Owner,Hyundai,i10 Magna,11.0,0.3,10.57714605651221
Mahindra KUV 100 D75 K4 Plus 5Str,2016.0,470000.0,31367.0,Deisel,Dealer,Manual,First Owner,Mahindra,KUV 100 D75 K4 Plus 5Str,9.0,0.0,10.353543543972167
Maruti Wagon R LXI,2008.0,221000.0,35008.0,Petrol,Dealer,Manual,First Owner,Maruti,Wagon R LXI,17.0,0.8,10.463360450273136
Hyundai Santro Xing GLS,2009.0,195000.0,27005.0,Petrol,Dealer,Manual,First Owner,Hyundai,Santro Xing GLS,16.0,0.8,10.203814342520987
Maruti Zen VX,2001.0,85000.0,86000.0,Petrol,Individual,Manual,Second Owner,Maruti,Zen VX,24.0,0.8,11.362114203075018
Maruti Swift VDI,2013.0,400000.0,50000.0,Deisel,Individual,Manual,First Owner,Maruti,Swift VDI,12.0,0.3,10.819798284210286
Maruti Baleno Delta 1.3,2017.0,650000.0,20000.0,Deisel,Individual,Manual,First Owner,Maruti,Baleno Delta 1.3,8.0,0.0,9.90353755128617
Hyundai i10 Magna 1.2,2010.0,400000.0,50000.0,Petrol,Individual,Manual,First Owner,Hyundai,i10 Magna 1.2,15.0,0.6,10.819798284210286
Maruti Omni LPG STD BSIV,2006.0,60000.0,135000.0,LPG,Individual,Manual,Fourth & Above Owner,Maruti,Omni LPG STD BSIV,19.0,0.8,11.813037464800539
Maruti Zen D PS,2003.0,110000.0,120000.0,Deisel,Individual,Manual,Third Owner,Maruti,Zen D PS,22.0,0.8,11.695255355062795
Fiat Linea 1.3 Multijet Emotion,2015.0,550000.0,113600.0,Deisel,Individual,Manual,First Owner,Fiat,Linea 1.3 Multijet Emotion,10.0,0.3,11.640447588047344
Maruti Alto LXi,2008.0,190000.0,70000.0,Petrol,Individual,Manual,Third Owner,Maruti,Alto LXi,17.0,0.8,11.156264806643742
